"Take 4 couples whose relationships were already on the rocks and put them on an island paradise where they'll be tempted by 26 singles. This was the premise of the show, simple yet outrageous & funny. Leave it to Fox to throw morality out the window & let the debauchery flow. It was like a real-life version of Melrose Place. The good thing about the show is that it wasn't about people conniving & manipulating each other for a cash prize. It was about lust & temptation, pure and simple & the ultimate test for a relationship.<br /><br />People either loved the show or hated it. It was kind of like slowing down to look at a horrific traffic accident. You know you shouldn't watch, but you can't help but look. Drama aside, there was a lot of eye candy.",positive
"Let me first state that while I have viewed every episode of StarTrek at least twice, I do not consider myself a Trekker or Trekkie. Those are people who live in their parents basement and attend conventions wearing costumes with pointed rubber ears. I gave this movie a seven casting aside the fiction historical errors. The acting was better than average, but the plot held no surprises. They tried very hard to reverse engineer the technology but still the special effects were just to great a temptation. Now as to the historical errors, if you call them that, the first Capitan to pilot the Enterprise was Commander April, then Capt. Pike, Jim Kirk, etc.. According to a statement made by both Riker and Kirk we dicovered the Klingons and educated them and gave them the technology (that's the reason a prime directive was created) but like I said these are no reason to discredit this fine series. I hope the plots will get deeper, and then special effects can take a backseat.",positive
"I have been a Star Trek fan for as long as I can remember. When they announced the planning and premiere of the fifth series I was very excited.<br /><br />The premiere of Enterprise was well worth the wait. It was well done with the perfect setting and a great acting job done by all the characters. The NX-01, Enterprise is the perfect vessel to show the beginnings of what many people have come to love.<br /><br />Scott Bakula was just superior as Captain Jonathan Archer. Jolene Blalock gave a commanding performance as Subcommander T'Pol. That it just two people of this wonderful new crew that is boldly going to take us into the great history of Starfleet.<br /><br />Enterprise looks like it's going to be a good series well worth watching, and I recommend that. Watch it.",positive
"This is the start of a new and interesting Star Trek series. It has a ""down to earth""-kind of feel with darker and less ""plaggy"" scenography.<br /><br />The characters need some more time to develop but they have potential. One thing that is fairly disappointing (with all Star Trek series really) is that they portray such a gloomy picture of the equality between men and women in the future when they paint a very positive picture about everything else. (Earth has stopped war, famine etc)<br /><br /> The female characters here are two, subcommander T'Pol who is vulcan and communications officer Hoshi who is human. Hoshi is quite wimpy and T'Pol is made to be a ""vulcan babe"".<br /><br /> Some of the crew attitudes feel a bit too American (as opposed to the more international feel of the TNG-crew) but creates interesting dynamics.<br /><br /> A very good pilot though for a very good series.",positive
"<br /><br />There is STAR TREK canon -- lots of it. From canon we know the history of the future. Advances in technology, events, places, first contacts with new beings, names, dates, etc.<br /><br />ENTERPRISE pretty much disregards much of ST canon. An unfortunate fact for long time serious fans. As one, I assumed that the producers would at least take a look at the first few episodes of TOS and retro back from there -- but no.<br /><br />The phase pistols, like much of the technology, look much more modern than found in TOS. An old style Starfleet laser gun, a slow gold speckle transporter effect -- that's what I expected to see. Also, I did not expect to hear pure beep-based sound effects similar to TNG but far apart from TOS sound effects. <br /><br />In the earliest view of TOS (the original pilot: THE CAGE), we see a Starfleet with a more formal military aspect -- a bit of old earth Navy. With ENTERPRISE, we see a shocking disregard for rank. There is more military code in the cartoon STAR BLAZERS than in ENTERPRISE.<br /><br />It is fine that Captain Archer is unsure about the needs of the Universe (quite unlike Kirk who never lacked confidence in his application of human justice), but inside ENTERPRISE everyone seems like an equal. Unprofessional, unsure, more distant from the feel of formal military service than found in any ST series -- and that says a lot!<br /><br />The casual country music opening theme song heralds the journeys of a family rather than the adventures of an important large military vessel.<br /><br />ENTERPRISE looks to show us a mostly fun, warm-fuzzy exploration of human relationships rather than take us on a historic, bold, gritty, high-rick exploration of space.<br /><br />I would have selected Adrian Paul to play the Captain and an older human to be the doctor. Still, I liked the actors for the most part. Linda Park, an outstanding ballroom dancer from Boston College, is sure to develop nicely. The characters making up the crew seem to be thoughtfully created.<br /><br />ENTERPRISE begins its run stronger than did the past three STAR TREK series. Let's hope for a good future!",positive
"Enterprise is the entertainment, but it is also the forefront of Science Fiction and a positive outlook for tomorrow. With gratitude and respect Mr. Berman and Mr. Braga. I wish you well, thank you both for your service to Trek.<br /><br />Enterprise is what Trek is about...",positive
"Call me adolescent but I really do think that this is a great series. If you haven't had a chance to experience a few episodes of the latest Star Trek series, you should definitely watch this one. Perhaps more compelling than that of Voyager's Caretaker, which launched the series with Cpt. Janeway, Archer's adventures are completely different, yet strangely familiar...The music is catchy too. No true Sci-fi fan can go without seeing at least one Star Trek episode--and these installments make the wait worthwhile.",positive
"This is what I was expecting when star trek DS9 premiered. Not to slight DS9. That was a wonderful show in it's own right, however it never really gave the fans more of what they wanted. Enterprise is that show. While having a similarity to the original trek it differs enough to be original in it's own ways. It makes the ideas of exploration exciting to us again. And that was one of the primary ingredients that made the original so loved. Another ingredient to success was the relationships that evolved between the crew members. Viewers really cared deeply for the crew. Enterprise has much promise in this area as well. The chemistry between Bakula and Blalock seems very promising. While sexual tension in a show can often become a crutch, I feel the tensions on enterprise can lead to much more and say alot more than is typical. I think when we deal with such grand scale characters of different races or species even, we get some very interesting ideas and television. Also, we should note the performances, Blalock is very convincing as Vulcan T'pol and Bacula really has a whimsy and strength of character that delivers a great performance. The rest of the cast delivered good performances also. My only gripes are as follows. The theme. It's good it's different, but a little to light hearted for my liking. We need something a little more grand. Doesn't have to be orchestral. Maybe something with a little more electronic sound would suffice. And my one other complaint. They sell too many adds. They could fix this by selling less ads, or making all shows two parters. Otherwise we'll end up seeing the shows final act getting wrapped up way too quickly as was one of my complaints of Voyager.",positive
"The pilot of Enterprise has one thing that has been lacking since the original Star Trek: A dose of realistic, flawed personalities. The Utopian characters of the Next Generation got tiring, they were so noble as to be unbelievable. I also like the sub-plot that humans are bitter toward the Vulcans. Its funny seeing them as pretentious snobs. It makes me look forward to seeing when the humans become the dominant race between the two, though I don't think it would work in the time frame of the show. The only negatives that jumped out at me were the ""quick cut off the ending at 2 hours"" feel of the end, which is common among many of the Trek shows. The second was the shameless dig for ratings by a couple of senselessly sexy scenes. It was out of place, a good science fiction show should be able to stand on its own without trying to pad the pre-teen audience with some skin. But its not my job to make the show profitable, so oh well.<br /><br />Lets see how the next episode does.",positive
"I, like many die-hard Trekkers (or Trekkies, i don't care!) suffered through seven seasons of ""Star Trek Voyager"", dreaming of a better show when it was over, lamenting the end of ""Deep Space Nine"" in 1999. prayers, answered. ""Enterprise"" is fantastic. Fresh perspective, radically different characters, stunning new visuals, a pop-song for the intro. (I was shocked!) I can't think of anything I didn't like. sign me up for 10 seasons of this show. ""Star Trek"" is back - ""Voyager,"" nobody misses you! Keep on Trekkin'!<br /><br />>",positive
"I think this has the potential of being the best Star Trek series yet, I say POTENTIAL.. we all know there is a chance they will drop the ball and run out of ideas... BUT I HOPE NOT! For those that have not seen it..SEE IT! Without that annoying ""PRIME DIRECTIVE"" floating over their heads every time they encounter races it could be cool.. and Scott Bakula was without a doubt a GREAT CHOICE for Captain, and the Vulcan Babe is hot too, (Check out the decontamination scene)I gave this a FULL 10... it blows away ALL the other series openers.. I hope this goes longer than 7 years...",positive
"Ok, so, this is coming a few weeks late, but it is here. Mostly, this is because of statements of various negative natures. Starting with the technology. When Star Trek: TOS ran, special effect technology was extreamely low tec, and more than that, the crew had little money to do any kind of proper mock ups. In the 35 years seince TOS premiered, the crew of Star Trek have become experts at economy.<br /><br />Ultimately, they have decided, quite rightly in my mind, to abandon the look of TOS and reverse engineered TNG et all. So what if they decided not to make the transporter out of gold glitter or made the phase pistols look closer to the ones from Star Trek II? As for the nits being picked about first contact with the Klingon Empire, it was presumed based upon comments made by Kirk and Riker that Earth only met the Klingon's in 2200. Nothing was firmly established.<br /><br />Enterprise gives us the most promising venue of exploration that we've seen in a while. This is what Voyager COULD have been. No series can evolve without a few inconsistancies, but be thankful that Star Trek has so few. So, quit gripping and enjoy.",positive
"Okay, the recent history of Star Trek has not been good. The Next Generation faded in its last few seasons, DS9 boldly stayed where no one had stayed before, and Voyager started very bad and never really lived up to its promise. So, when they announced a new Star Trek series, I did not have high expectations. And, the first episode, Broken Bow, did have some problems. But, overall it was solid Trek material and a good romp.<br /><br />I'll get the nits out of the way first. The opening theme is dull and I don't look forward to sitting through it regularly, but that's what remotes are for. What was really bad was the completely gratuitous lotion rubbing scene that just about drove my wife out of the room. They need to cut that nonsense out.<br /><br />But, the plot was strong and moved along well. The characters, though still new, seem to be well rounded and not always what you would expect. The Vulcans are clearly being presented very differently than before, with a slightly ominous theme. I particularly liked the linguist, who is the first Star Trek character to not be able to stand proud in the face of death, but rather has to deal with her phobias and fears. They seemed to stay true to Trek lore, something that has been a significant problem in past series, though they have plenty of time to bring us things like shooting through shields, the instant invention of technology that can fix anything, and the inevitable plethora of time-travel stories. Anyone want to start a pool on how long before the Borg show up?<br /><br />All in all, the series has enormous potential. They are seeing the universe with fresh eyes. We have the chance to learn how things got the way they were in the later series. How did the Klingons go from just insulting to war? How did we meet the Romulans? How did the Federation form and just who put Earth in charge. Why is the prime directive so important? If they address these things rather than spitting out time travel episodes, this will be an interesting series.<br /><br />My favorite line: Zephram Cochran saying ""where no man has gone before"" (not ""no one"")",positive
"A very good start. I was a bit surprised to find the machinery not quite so advanced: It should have been cruder, to match we saw in the original series. The cast is interesting, although the Vulkan lady comes across as a little too human. She needs to school on Spock who, after all, is the model for this race. Too bad they couldn't have picked Jeri Ryan. I like Ms. Park, the Korean(?)lady. The doctor has possibilities. Haven't sorted out the other males, except for the black guy. He's a really likeable. Bakula needs to find his niche--In QL his strong point was his sense of humor and his willingness to try anything. He is, of course, big and strong enough for the heroics. The heavies were OK, although I didn't like their make-up.",positive
"A strong pilot, this two-hour episode does an excellent job of setting up the characters and background for ""Enterprise,"" the ""prequel"" to the original ""Star Trek"" series. It stumbles a few times into ""Trek"" convention and cliché--candy-colored space strippers never seem to go out of style, and I can already foresee snickering references to T'pol as ""Seven of Vulcan""--but the ensemble looks strong, the characters are well-drawn, and one can already see hints that this particular crew will have to be more resourceful, in different ways, than those of earlier (later?) series. Scott Bakula hits the right note as a captain with Kirk's brashness and daring but without his smugness and swagger, and I look forward to the ways in which the series will feature the engineer, weapons master and communications officer (not just a glorified phone operator anymore!) as supporting players. The writers seem to have picked up on the one big mistake made in ""Star Trek: The Next Generation,"" ""Deep Space 9"" and ""Voyager"": Instead of starting with a big ensemble cast and giving characters short shrift, it's starting with a smaller core of characters to which a little more variety can be added later--which I hope happens, because after about a half-dozen episodes, more variety will be needed.",positive
"Enterprise, the latest high budget spin-off to the most successful franchise in film and or television history opens to the tune of a 90-minute episode called 'Broken Bow'. First we are swept into a massive action sequence with a Klingon being chased by some Suliban (who are the main enemy in the first season of the show). From there the televised movie takes us on a journey that seldom gets as good as it is, with some of the best character development, story and action/visual effects ever seen in such a short amount of time.<br /><br />The opening-credits is a debatable subject among the minority of Enterprise fans, whom some believe that the song is out of place. What they fail to realise is the lyrics themselves. If one listens to the actual song, instead of the theme, then they will begin to piece the parts of the puzzle together. And eventually as the series progresses further and further, and we learn more about our valiant captain and his crew, will the song actually become meaningful. Overall Diane Warren's theme is beautifully orchestrated and is sung just as well by opera singer Russell Watson.<br /><br />What makes any television show watchable and worth watching time and time again is its characters and the way they become structured and layered. Enterprise is (in my opinion) one of the most well cast shows since The Next Generation. Choosing Scott Bakula, as Captain Jonathan Archer was the best decision since Gene himself cast Patrick Stewart as Jean-Luc Picard. As the captain always leads the show, Bakula adds a subtlety to his role and brings a huge smile to the faces of anyone with blood pumping in their veins. He simply is (both actor wise and character wise) a superb human being and his charm, wit, and compassion are overwhelming to watch. As for the other cast members, a favourite of mine is John Billingsley who plays Dr. Phlox. It's also nice to see a non-human playing a role, and the decision to give the captain a dog, named 'Porthos' was a well-received idea. Throughout the show character development was brilliant, it was fast, well timed and almost perfect. I say almost because sadly Travis Mayweather's character played by the Briton Anthony Montgomery is a little weak at the end of the first season. He does have some things to say here and there, but remains in the hands of the producers to make him more important. Jolene Blalock is wonderful as the sometimes harsh but equally loveable Subcommander T'Pol. Dominic Keating as Lieutenant Malcolm Reed plays a strong role and is convincing as the armoury officer. Connor Trinneer plays Commander Charles ""Trip"" Tucker who always adds charm and comedic style to his character and finally Linda Park as Ensign Hoshi Sato, who often plays a weaker character but thankfully quickly becomes interesting. All of these characters make up Enterprise, and all bring a quality that Star Trek hasn't seen in a long time. Each person makes this show worth watching. Smiles and feel-good senses are guaranteed right from the first time we see them all together on the bridge of the starship Enterprise NX-01.<br /><br />The ship itself, the NX-01 is somewhat questionable in design. The series is set 150 years from now and 100 years before Captain Kirk. So why then does the ship appear to be similar in design to mid 24th century ships, namely the Akira class starship? Continuity has been an issue in Enterprise, but thankfully Rick [Berman] and Brannon [Braga] offer suitable explanations for each and everyone of them. Continuity is only a problem if you are forever scrutinising shows and are obsessed with the tiniest of details. If you see the show with and open mind, then you'll have no problems, but there is an urge to know 'why' all the time. So what did Berman and Braga offer to the Star Trek fan-base with the issue of the deign of the ship itself? According to them the NX-01 is how it is because of the incident in First Contact. When Zefram Cochrane saw the Enterprise-E through his telescope and from speaking with the away team lead by Commander Riker, it changed the ideas in his head. That's a good enough explanation for me.lets move on. Of course its not as easy for some fans to accept that sort of answer, some go as far as to refuse to see the show until they get a reasonable answer. Come on guys grow up.When George Lucas destroyed the Star Wars saga with the launch of his profit making new trilogy, fans couldn't do anything, only watch and sap it all up anyway. And then they learned that, well maybe its not that bad after all. If you can't accept a quality show for what it is, not what it should be in your mind, then go elsewhere. Or try becoming a producer on the show and then see what you can do.<br /><br />The sets on Enterprise remind me very much of the Defiant from Deep Space Nine. They often appear cold and have an eerie look of modern structure to them and they cry out that they belong to the military. Perhaps that why the crew of the USS Enterprise (aka flagship of the American fleet) like it so much. They are striking sets, and represent the show perfectly.<br /><br />Rick Berman 'the overlord of the empire' as John Logan so accurately put it and his counterpart Brannon Braga has hit the nail on the head exactly where they should have, and in all the right places. Whether that be technicalities, visuals, sound, editing or score. Enterprise is a fine demonstration to just how good televised science fiction can ultimately be, when in the hands of geniuses. The late Gene Roddenberry would be proud of this series and as a Star Trek fan, so should you.",positive
"In 2151, in Broken Bow, Oklahoma, a farmer shoots the Klingon Klaang with his plasma rifle after the explosion of a methane store in his farm and the Klingon is sent to the Starfleet Hospital. The Vulcan ambassador Soval proposes to unplug the life support system and bring the corpse of Klaang to his warrior empire in planet Kronos with honor. However, Captain Jonathan Archer proposes to go with the Enterprise in her first voyage and bring back Klaang alive to his home planet. Jonathan invites Ensign Hoshi Sato and Dr. Phlox, who is treating Klaang, to complete his crew, and the Vulcan Sub-Commander T'Pol is assigned to participate in the dangerous first mission of Enterprise. When the equipment of the starship is shut-down, Klaang is kidnapped by Sulibans after a shooting in the hospital. After the autopsy of the Suliban killed in the shooting, Captain Archer is informed by Dr. Phlox that the alien was actually a mutant, altered in a sophisticated genetic engineering process. T'Pol modifies the sensors of the Enterprise to track the Suliban spacecraft until she reaches planet Riger X. They investigate and disclose that Klaang was a courier, bringing an important message about the Temporal Cold War from the Suliban Sarin to the leaders of the Klingons in Kronos.<br /><br />In spite of being a huge fan of Star Trek, I have not followed the episodes of ""Enterprise"" on cable television. I have decided to buy the DVD box of the First Season and this first episode surprised me. The adventure of the first Enterprise, Captain Jonathan Archer, the gorgeous T'Pol, Reed, Mayweather, Dr. Phlox, Hoshi and Trip is excellent, at least in this pilot. I have noted in IMDb that this episode is actually divides in two parts, but on DVD they are just one, therefore my review is valid for both. I did not like the music score theme, which I found very annoying, but this was an exception in this great show. My vote is nine.<br /><br />Title (Brazil): ""Broken Bow""",positive
"""Broken Bow"" takes us back to where it all began. Set 150 years in our future and 100 years before Kirk, Spock and McCoy. This installment of the ""Star Trek"" franchise, is in my opinion the first series since ""TOS"" to recapture the feelings of wonder, danger and excitement of ""Going Where No Man Has Gone Before"". Scott Bakula is perfectly cast as Jonathan Archer, the first Captain of the first ""Star Ship Enterprise"". He and the entire cast truly show a true reverence for the Star Trek legacy. John Billingsley is Brilliant as the alien Dr. Phlox, and Jolene Blalock is totally luscious as the tempting but logical Vulcan science officer T'Pol. Broken Bow is in my opinion the best premier episode of any of the Treks, and I believe Gene Roddenberry would surely be proud.",positive
"I just watched this for the first time in a long time - I had forgotten both how imaginative the images were, and how witty the movie is. I had not forgotten however the opening scenes which are (with the scene at the Candlelight Club in Waterloo Bridge) among the most romantic ever filmed.<br /><br />Anyone interested in politics or history will love the movie's offhand references - anyone interested in romance will be moved by Hunter-Niven, and anyone who loves visual imagery will enjoy the depiction of the afterworld.<br /><br />My favorite movie remains ""Odd Man Out"" made near the same time - but this one is superb. <br /><br />",positive
"I first see this film almost 21 years ago when it was an ITV (before the days of cable and satellite). i was off School with the Mumps and i was totally wrapped in the film. i have had it on bought video for about 10 years and i want to obtain a DVD copy of it. David Niven is my all time favourite actor and i think it is a travesty that he was over looked so many times when the Oscars came around. i also think that the queen should have knighted him as he easily did as much for the movie industry if not more than Sean Connery or Anthony Hopkins. the way the film switches from black and white to colour and back again is well done and the film has such stellar actors as Roger Livesy, Marius Goring and an early appearance from Richard Attenborough.",positive
"""Stairway to Heaven"" is a outstanding invention of movie making, probably never duplicated. I rank it with ""The Wizard of Oz"" and ""African Queen,"" although it is a totally different type of movie than ""African Queen."" ""Stairway to Heaven"" is a psycho-drama that uses performance concepts and technical effects that, to my knowledge, are totally unique. <br /><br />For example, there is the combination of B&W and color footage - as in ""Oz,"" but the significance of the contrast goes way beyond the simple - but beautiful - effect achieved in ""Oz."" In ""Stairway"" the purpose and effect of the contrast can only be described as powerful.<br /><br />Another brilliant aspect of ""Stairway"" is the concept of ""time"" and how it is used here. How could anybody have conceived of a better way to make time stand still literally? And then there is the Stairway itself!<br /><br />If you have any imagination at all, you will agree with me. ""Stairway to Heaven"" is a true gem.",positive
"Pressburger and Powell's greatest movie. David Niven plays the RAF bomber pilot who misses his own death but is granted a second chance at life when heaven notices that he is AWOL and dispatches an angel to investigate. The scene when the young soldiers, men and women, black and white, all killed in action, arrive in heaven to be processed for eternal life is unbearably poignant. Watch out too for Roger Livesey, a deeply under appreciated actor, and Kim Hunter as the love interest (later, of course, Zira in Planet of the Apes). Incidentally, Steven Spielberg cast the actress who played the chief angel (Kathleen Byron) as the elderly wife of the eponymous private in Saving Private Ryan half a century later, an act that speaks volumes for his cinematic literacy.",positive
"Also known as ""Stairway to Heaven"" in the US. During WWII British Peter Carter's (David Niven) plane is shot down in combat but he survives. He meets and falls in love with lovely June (Kim Hunter). But it seems a mistake was made in Heaven--he should have died! A French spirit comes to get him but he refuses. He is soon to plead his case in front of a Heavenly Tribunal that he should be allowed to live.<br /><br />Sounds ridiculous but this is actually an incredible film. The script is good with the actors playing the roles completely straight-faced and it's beautifully directed--the scenes on Earth are in breath-taking Technicolor (I've never seen such beautiful blue skies) and the scenes in Heaven are in black and white! Niven is a little stiff at times but Hunter is just great (and very beautiful) and Roger Livesey is superb as a doctor trying to help Niven. The imagery throughout is amazing (especially the staircase and during the final trial sequence) and the special effects are truly great (considering the age of the film). There's also a very strange sequence when Niven runs into a totally nude young boy herding sheep! This is an absolutely beautiful, thought provoking film--highly recommended. This remains unknown in the US which is a shame.",positive
"I first saw this movie about 20 years ago and have never forgotten it. It's beautifully filmed and the story keeps one riveted for the entire time. It's difficult to believe this was made in 1946, as the tale is still fresh today, and really makes one think. I'm not very knowledgeable regarding film technique however the special effects in this film are terrific considering when this was made. In addition, the acting is superb, and the use of English and American actors quite astounding. I recently purchased the DVD so now I'm able to watch whenever I wish. I highly recommend anyone interested in post-war British films to watch this.",positive
"My only minor quibble with the film I grew up knowing as STAIRWAY TO HEAVEN, is the fact that the wonderful RAYMOND MASSEY is relegated to the last twenty or so minutes in the trial scene. And the trial itself, IMO, is the least interesting portion of this fascinating fantasy.<br /><br />David NIVEN and KIM HUNTER are wonderfully cast as the young lovers, but it's ROGER LIVESEY who gives the liveliest and most credible performance. French accented MARIUS GORING is a delight (he even gets in a remark about Technicolor) as the heavenly messenger sent to reclaim Niven when his wartime death goes unreported due to an oversight. Goring has some of the wittiest lines and delivers them with relish.<br /><br />Seeing this tonight on TCM for the first time in twenty or so years, I think it's a supreme example of what a wonderful year 1946 was for films. The Technicolor photography, somewhat subdued and not garish at all, is excellent and the way it shifts into B&W for the heavenly sequences is done with great imagination and effectiveness.<br /><br />The opening scene is the sort that really draws a viewer into the fantasy aspects of the story--and Niven's tense talk with radio operator Hunter while his plane is crashing toward earth, unexpectedly leads to a memorable romantic encounter. Truly a marvelous film from beginning to end, another triumph for Michael Powell and Emeric Pressburger.",positive
"This is probably one of the most original love stories I have seen for ages, especially for a war based (briefly) film. Basically it is a story based in two worlds, one obviously real, the other fictitious but the filmmakers say at the beginning that it is only coincidence if it is a real place. Anyway, Peter Carter (the great David Niven) was going to crash in a plane, he talked to June (Planet of the Apes' Kim Hunter) before he bailed out and said he loved her. He was meant to die from jumping without a parachute, but somehow he survived, and now he is seeing and loving June in the flesh. This other place, like a heaven, is unhappy because he survived and was meant to come to their world, so they send French Conductor 71 (Marius Goring) to persuade him to go, but he is obviously in love. Peter suggests to him that he should appeal to keep his life to the other world's court, he is granted this. Obviously love prevails when the two lovers announce that they would die for each other, June even offers to take his place! Also starring Robert Coote as Bob Trubshawe, Kathleen Byron as An Angel, a brief (then unknown) Lord Sir Richard Attenborough as An English Pilot and Abraham Sofaer as The Judge/The Surgeon. David Niven was number 36 on The 50 Greatest British Actors, the film was number 86 on The 100 Greatest Tearjerkers for the happy ending, it was number 47 on The 100 Greatest War Films, it was number 46 on The 50 Greatest British Films, and it was number 59 on The 100 Greatest Films. Outstanding!",positive
"A wonderful film by Powell and Pressburger, whose work I now want to explore more. The film is about what we perceive as real and what is real, and how the two can be so difficult to distinguish from one another. Beautifully shot and acted, although David Niven doesn't seem to be 27 years old, as his character claims to be. Fun to see a very young Richard Attenborough. This film made me think, while I was watching it, and afterwards.",positive
"Why is this movie not in the 250 best? This movie looks still astoundingly fresh 56 years after its production but it could only have been made at the aftermath of W.W.II because of the perception of the nearness of death. People were more aware that life could be stopped at one unexpected moment. And what after life? I liked the scene at the end with the judgment and all people of all nations gathered. The phlegmatic judge (Abraham Sofaer-a typical British judge-), Doctor Reeves (Roger Livesey) defending Peter Carter (David Niven) and also June (Kim Hunter) against the American prosecutor Abraham Farlan (Raymond Massey I -there is a reason why it is an American-). It is all so imaginative! Michael Powell wrote, directed and produced this astonishing movie which is a real ""tour-de-force"". The message of the movie is clear: in the universe the law is the most important but on earth nothing goes beyond the love between humans. The way in which this beautiful story is told is far more interesting than any Hollywood-movie could ever make.",positive
"I saw this movie years ago on late night television. Back then it went by the title of ""Stairway to Heaven"". Even as a young boy, I remember being deeply moved by the story and astounded by the visual effects of the court trial (those who have seen it know what I'm talking about). Such imagination! A perfect blend of romance, drama, humour and fantasy, this movie is right up there with the greatest classics ever made: Citizen Kane, Casablanca, Gone with the Wind. This movie is rated extremely high by IMDB voters and rightly so - over 51% voters rated it 10 out of 10; over 84% rated it 8 or higher out of 10. I was surprised it was not listed in the top 250 films until I realized so few have seen/rated this movie, compared to those on the list. What a pity. I hope this movie gets released on DVD for Region 1 (North America), so that 1), I can purchase it, and 2), others discover this hidden treasure.",positive
"Just after the end of WWII Powell & Pressburger were asked to come up with something to try to heal the rift developing between the UK & the USA. At the time there was a lot of ""Overpaid, over sexed and over here"" type of comments. Somehow they came up with this masterpiece.<br /><br />My favourite movie of ALL time. It's got everything. Romance, poetry, emotion, religion, drama and very quirky.<br /><br />I can never explain exactly why, but it hits all the right buttons and although I've seen it hundreds of times (yes, really) I'm still guaranteed to be in tears at many points throughout.<br /><br />Was it the magnificent acting, the wonderful sets, the inspired script ? Who knows. But *DO* watch it and you'll see what I mean.",positive
"If ever anyone queries whether cinema is an art form, you can do worse than pointing them at this movie.<br /><br />Quite simply it is the perfect combination of story, script, actors and cinematography ever committed to celluloid.<br /><br />The story of a doomed bomber pilot who is missed by his heavenly conductor in the English fog during the second world war, and his subsequent brushes with the celestial authorities (or is it in his head) is played with panache by David Niven and Kim Hunter and is incredibly touching - especially in the opening scenes when the doomed pilot (Niven) describes his plight to the ground radio operator (Hunter).<br /><br />The sense of otherworldliness is heightened by Jack Cardiff's photography and the incredible production designs.<br /><br />The supreme touches extend to the heaven shots appearing in black and white and earthbound scenes presented in Technicolour - this is even mentioned by the celestial conductor (a fantastic Marius Goring).<br /><br />Not only a highpoint in British cinema, but a highpoint in cinema, period.",positive
"Return to Cabin by the Lake is Perhaps one of The Few Sequels that Can Live up to The Original. It Had Black Humor, Good Suspense, Nice Looking Girls, and Of Course, a Psycho Killer. What are We Missing? I Think Nothing. Except we Are Left with a Small Amount of Gore and Nudity because It Was Made for Television. Besides Being one Of The Best Sequels, it is one of The Best Thrillers to Watch as a Family. Recommended for Everyone.",positive
"The first was good and original. I was a not bad horror/comedy movie. So I heard a second one was made and I had to watch it.<br /><br />What really makes this movie work is Judd Nelson's character and the sometimes clever script. A pretty good script for a person who wrote the Final Destination films and the direction was okay. Sometimes there's scenes where it looks like it was filmed using a home video camera with a grainy-look.<br /><br />Great made-for-TV movie. It was worth the rental and probably worth buying just to get that nice eerie feeling and watch Judd Nelson's Stanley doing what he does best.<br /><br />I suggest newcomers to watch the first one before watching the sequel, just so you'll have an idea what Stanley is like and get a little history background.",positive
"actually... that ""video camera"" effect, is just that, it's an effect, a rather good one.. (u don't know much about directing a film do you?) this film is in fact BETTER than the original, it's great fun to watch, made for TV, doesn't need to follow any rules. I find it hard to watch number 1 because of how he kills the first girl, its disturbing. and all the time we are routing for Judd Nelson to get away with it, we as the viewers are on his side. i hope one day we will see a 3rd cabin by the lake but i doubt it. Watching this film you can understand how real movies are made, as this is sort of like a film within a film. Judd is one of the scariest villains ever, and he's more realistic, he doesn't just mindlessly chop people up like in other horrors.",positive
"as a sequel,this is not a bad movie.i actually liked it better than the 1st one.i found it more entertaining.it seemed like it was shot documentary style.at first this bothered me,as i thought it just looked too low budget.but it grew on me,and it made the movie seem more authentic.this movie has more dry one liners than the original,which is a good thing,in my opinion.i do think at times they went a bit over the top with some of the scenes and the characters.it almost becomes a parody of itself,which may be the point.this movie at least has some suspense,which the 1st one did not have,in my view.it has some of the same great music from the original,which is great.the acting again was pretty decent for the most part,though like i said,some of it seemed over the top.i also felt that the movie loses a lot of momentum towards the end and there are a few minutes which seem really slow and just don't seem to flow,like the rest of the movie.overall,though,i thought this was a pretty sequel.my rating for ""Return to Cabin by the Lake"" is 7/10",positive
"When I first found out that Brian Krause was going to be in this movie, I wanted to watch. It took me weeks to realize that I've seen the original of this and loved it. So I had even more reason to watch. Well, I watched. It was actually better than most sequels for TV movies. I hate what happens to Brian's character (you can find out for yourself) and I didn't like most of the characters, Brian's one included. But the movie needed the cheesy and annoying and jerk-like characters to make Stanley Caldwell (Judd Nelson) shine once more. At the end, I was cheering for Stanley and his own happy ending. If you liked the original Cabin by the Lake or if you like horror movies without the blood, I'd suggest you watch this.",positive
"Sequels hardly ever live up to the original. This definitely proves true in this case. However, if you're a big fan of the original than definitely give this a watch. Although the camera work is lacking, Brian Krause's character is annoying, and the plot is clique, it's much more funnier than the first and that is what I find entertaining about it. <br /><br />Don't see this movie expecting the same performance as in the first film. Quite frankly it's a bit different. Rather than sitting in his cabin writing screenplays, Stanley is off in Hollywood trying to direct his dream project, Cabin by the Lake. This movie has a much different feel but it's still great to see Stanley back in action.<br /><br />I'm giving it a 6 out of 10.",positive
"I thought it was one of the best sequels I have seen in a while. Sometimes I felt as though I would just want someone to die, Stanley's killing off of the annoying characters was brilliant. It was such a well done movie that you were happy when so and so died. My only problem was in some scenes it looked like someone with a home camera was filming it and it was weird. Judd Nelson is cute, at least in my opinion and he was excellent in the role as Stanley Caldwell. Brilliant movie.",positive
